DateTime,Bus,Power,Temperature,Voltage,Current
2023-01-01 03:17:00,Bus 1,1172.2850520000002,25.1563773238028,228.967,2.765
2023-01-01 03:17:00,Bus 0,-1129.7985660000004,24.951547877923847,227.546,-3.103
2023-01-01 03:17:00,Bus 2,-958.008,24.876172903491373,230.314,-1.984
2023-01-01 03:17:00,Bus 4,0.0,25.0,228.196,0.0
2023-01-01 03:17:00,Bus 5,-280.9444079999999,24.9548098477246,233.016,-0.919
2023-01-01 03:18:00,Bus 3,815.204406,25.02097480317674,234.117,1.943
2023-01-01 03:18:00,Bus 1,1001.8775,25.02234492086204,228.976,2.358
2023-01-01 03:18:00,Bus 4,0.0,25.0,228.181,0.0
2023-01-01 03:18:00,Bus 0,-1014.5712559999996,24.960943879616394,227.529,-2.791
2023-01-01 03:18:00,Bus 5,-64.80584999999996,24.98449721238943,233.035,-0.212
2023-01-01 03:18:00,Bus 2,-737.7048000000001,24.959542709309265,230.297,-1.528
2023-01-01 03:19:00,Bus 1,1304.4926299999995,25.05607452842594,228.985,3.065
2023-01-01 03:19:00,Bus 2,-742.616,24.985053476526243,230.281,-1.538
2023-01-01 03:19:00,Bus 5,-391.4634080000001,24.98769797472901,233.054,-1.283
2023-01-01 03:19:00,Bus 0,-1392.7787929999995,24.881724400100705,227.513,-3.832
2023-01-01 03:19:00,Bus 4,0.0,25.0,228.167,0.0
2023-01-01 03:19:00,Bus 3,1222.3655709999998,25.04272884531873,234.113,2.913
2023-01-01 03:20:00,Bus 2,-928.822,24.88157735742926,230.264,-1.924
2023-01-01 03:20:00,Bus 5,-347.432136,24.963625510329827,233.072,-1.14
2023-01-01 03:20:00,Bus 4,0.0,25.0,228.152,0.0
2023-01-01 03:20:00,Bus 1,578.9715610000001,25.024594368741003,228.995,1.358
2023-01-01 03:20:00,Bus 3,1104.49752,25.03522482294436,234.108,2.633
2023-01-01 03:20:00,Bus 0,-407.21494500000017,24.96227871489112,227.496,-1.122
2023-01-01 03:21:00,Bus 4,0.0,25.0,228.138,0.0
2023-01-01 03:21:00,Bus 2,-550.824,24.985193256284383,230.248,-1.141
2023-01-01 03:21:00,Bus 0,-515.8268309999999,24.948714511490262,227.479,-1.422
2023-01-01 03:21:00,Bus 5,-398.587668,24.96093158999854,233.091,-1.31
2023-01-01 03:21:00,Bus 3,567.973735,25.06992094742732,234.104,1.351
2023-01-01 03:21:00,Bus 1,897.264764,25.066753124270345,229.004,2.096
2023-01-01 03:22:00,Bus 0,-1078.8872970000002,24.96037948799467,227.463,-2.979
2023-01-01 03:22:00,Bus 5,-506.338271,24.953236929688785,233.11,-1.666
2023-01-01 03:22:00,Bus 4,0.0,25.0,228.123,0.0
2023-01-01 03:22:00,Bus 3,995.9697780000004,25.03194122480519,234.1,2.37
2023-01-01 03:22:00,Bus 1,1167.75219,25.074680165499927,229.013,2.723
2023-01-01 03:22:00,Bus 2,-578.4964,24.980561985805647,230.231,-1.199
2023-01-01 03:23:00,Bus 1,632.7397119999999,25.045002001414044,229.023,1.473
2023-01-01 03:23:00,Bus 2,-696.6784000000001,24.96580257263144,230.214,-1.444
2023-01-01 03:23:00,Bus 5,-516.7577739999999,24.96241270230642,233.129,-1.702
2023-01-01 03:23:00,Bus 3,1274.804573,25.04219919909652,234.095,3.033
2023-01-01 03:23:00,Bus 4,0.0,25.0,228.109,0.0
2023-01-01 03:23:00,Bus 0,-694.108111,24.830836677911265,227.446,-1.916
2023-01-01 03:24:00,Bus 2,-951.4908,24.95039359458076,230.198,-1.972
2023-01-01 03:24:00,Bus 5,-426.294378,24.982965222639766,233.148,-1.404
2023-01-01 03:24:00,Bus 1,1236.151472,25.04112471818572,229.032,2.871
2023-01-01 03:24:00,Bus 3,1200.312903,25.028017535810072,234.091,2.856
2023-01-01 03:24:00,Bus 4,0.0,25.0,228.094,0.0
2023-01-01 03:24:00,Bus 0,-1058.679197,24.895953068900763,227.429,-2.928
2023-01-01 03:25:00,Bus 5,-248.235204,24.99132193099515,233.167,-0.819
2023-01-01 03:25:00,Bus 3,1244.967011,25.03224695642396,234.087,2.962
